disease,disease_id,donor,region_id,region,broad_score,stringent_score,weighted_score,n_broad_genes_observed,n_stringent_genes_observed,n_weighted_genes_observed
Migraine,migraine,15496,44,ParaHippocampal R,,,,0,0,0
Migraine,migraine,15496,45,Amygdala L,0.5030581654424433,0.5347454903952654,0.5107571128324607,167,41,167
Migraine,migraine,15496,46,Amygdala R,,,,0,0,0
Migraine,migraine,15496,47,Calcarine L,0.48607572505209173,0.4973447842887078,0.48628906602930233,167,41,167
Migraine,migraine,15496,48,Calcarine R,,,,0,0,0
Migraine,migraine,15496,49,Cuneus L,0.46952329245310875,0.48705971143517296,0.4861688218698421,167,41,167
Migraine,migraine,15496,51,Lingual L,0.4870958631318031,0.4688063844472586,0.4808527688650295,167,41,167
Migraine,migraine,15496,52,Lingual R,,,,0,0,0
Migraine,migraine,15496,53,Occipital Sup L,0.4936601024107838,0.47735144845046185,0.4885958075952989,167,41,167
Migraine,migraine,15496,55,Occipital Mid L,0.4837257333250918,0.4721782033035712,0.4793820385137124,167,41,167
Migraine,migraine,15496,56,Occipital Mid R,,,,0,0,0
Migraine,migraine,15496,57,Occipital Inf L,0.4929802986235333,0.5059131283498208,0.4980318703960648,167,41,167
Migraine,migraine,15496,58,Occipital Inf R,,,,0,0,0
Migraine,migraine,15496,59,Fusiform L,0.5003591653492793,0.4982285561008998,0.5024879624748149,167,41,167
Migraine,migraine,15496,60,Fusiform R,,,,0,0,0
Migraine,migraine,15496,61,Postcentral L,0.48020071252134733,0.4609722261272905,0.47333760807362285,167,41,167
Migraine,migraine,15496,62,Postcentral R,,,,0,0,0
Migraine,migraine,15496,63,Parietal Sup L,0.49413368335715074,0.47865222400943663,0.4938899400590955,167,41,167
Migraine,migraine,15496,64,Parietal Sup R,,,,0,0,0
Migraine,migraine,15496,65,Parietal Inf L,0.5084999865619679,0.4931165625123722,0.5028630907747694,167,41,167
Migraine,migraine,15496,66,Parietal Inf R,,,,0,0,0
Migraine,migraine,15496,67,SupraMarginal L,0.5110584636719013,0.5163475152386312,0.5206745928453383,167,41,167
Migraine,migraine,15496,68,SupraMarginal R,,,,0,0,0
Migraine,migraine,15496,69,Angular L,0.47262191826512717,0.4312415839423629,0.4578747587821673,167,41,167
Migraine,migraine,15496,70,Angular R,,,,0,0,0
Migraine,migraine,15496,71,Precuneus L,0.4697697406916976,0.46798239076353604,0.4605131105193851,167,41,167
Migraine,migraine,15496,72,Precuneus R,,,,0,0,0
Migraine,migraine,15496,73,Paracentral Lobule L,0.4691635370974874,0.47050083270813314,0.4695869515318079,167,41,167
Migraine,migraine,15496,74,Paracentral Lobule R,,,,0,0,0
Migraine,migraine,15496,75,Caudate L,0.4949098485998143,0.502022003026089,0.49615498524665774,167,41,167
Migraine,migraine,15496,76,Caudate R,,,,0,0,0
Migraine,migraine,15496,77,Putamen L,0.4820401062924675,0.4752365571236399,0.47534670965987325,167,41,167
Migraine,migraine,15496,78,Putamen R,,,,0,0,0
Migraine,migraine,15496,79,Pallidum L,0.514630023677489,0.5195600944997761,0.525597137869955,167,41,167
Migraine,migraine,15496,80,Pallidum R,,,,0,0,0
Migraine,migraine,15496,83,Heschl L,0.5069642587707317,0.5126120074177548,0.5063175008970038,167,41,167
Migraine,migraine,15496,84,Heschl R,,,,0,0,0
Migraine,migraine,15496,85,Temporal Sup L,0.4798659704465473,0.48726421009368603,0.4848249303899209,167,41,167
Migraine,migraine,15496,86,Temporal Sup R,,,,0,0,0
Migraine,migraine,15496,87,Temporal Pole Sup L,0.495976961503992,0.5164560408468315,0.5057806279611455,167,41,167
Migraine,migraine,15496,88,Temporal Pole Sup R,,,,0,0,0
Migraine,migraine,15496,89,Temporal Mid L,0.49642073157776606,0.4786960106435318,0.49370600504881085,167,41,167
Migraine,migraine,15496,90,Temporal Mid R,,,,0,0,0
Migraine,migraine,15496,91,Temporal Pole Mid L,0.5233877674792949,0.5153451833352849,0.5106189841281527,167,41,167
Migraine,migraine,15496,93,Temporal Inf L,0.5125067284266561,0.5026470913463986,0.5118426439114772,167,41,167
Migraine,migraine,15496,94,Temporal Inf R,,,,0,0,0
Migraine,migraine,15496,95,Cerebellum Crus1 L,0.49914577679648814,0.5003175388930072,0.5045667979680949,167,41,167
Migraine,migraine,15496,96,Cerebellum Crus1 R,,,,0,0,0
Migraine,migraine,15496,97,Cerebellum Crus2 L,0.4500253661079562,0.4540490212985618,0.46216753511223974,167,41,167
Migraine,migraine,15496,98,Cerebellum Crus2 R,,,,0,0,0
Migraine,migraine,15496,101,Cerebellum 4 5 L,0.5098650674858295,0.512800722020797,0.515159709790887,167,41,167
Migraine,migraine,15496,102,Cerebellum 4 5 R,,,,0,0,0
Migraine,migraine,15496,103,Cerebellum 6 L,0.5012037811350409,0.4833757745088774,0.49754543214528263,167,41,167
Migraine,migraine,15496,104,Cerebellum 6 R,,,,0,0,0
Migraine,migraine,15496,105,Cerebellum 7b L,0.47091743507958217,0.4881512326125212,0.4760481589110621,167,41,167
Migraine,migraine,15496,106,Cerebellum 7b R,,,,0,0,0
Migraine,migraine,15496,107,Cerebellum 8 L,0.5080190234249764,0.5218155913650664,0.5128278476466797,167,41,167
Migraine,migraine,15496,108,Cerebellum 8 R,,,,0,0,0
Migraine,migraine,15496,109,Cerebellum 9 L,0.4559528518435335,0.41857615579527135,0.4556540596371712,167,41,167
Migraine,migraine,15496,110,Cerebellum 9 R,,,,0,0,0
Migraine,migraine,15496,111,Cerebellum 10 L,0.5171803255766019,0.5679665564926749,0.5256569592515206,167,41,167
Migraine,migraine,15496,118,Vermis 8,,,,0,0,0
Migraine,migraine,15496,119,Vermis 9,,,,0,0,0
Migraine,migraine,15496,121,Thal AV L,,,,0,0,0
Migraine,migraine,15496,122,Thal AV R,,,,0,0,0
Migraine,migraine,15496,125,Thal VA L,0.5150409170930318,0.5074588078494315,0.5117388997448593,167,41,167
Migraine,migraine,15496,127,Thal VL L,0.5099368461553152,0.49673858007324484,0.49947622661123675,167,41,167
Migraine,migraine,15496,128,Thal VL R,,,,0,0,0
Migraine,migraine,15496,129,Thal VPL L,0.4939760983871545,0.4422097297655692,0.4687851724737425,167,41,167
Migraine,migraine,15496,130,Thal VPL R,,,,0,0,0
Migraine,migraine,15496,131,Thal IL L,,,,0,0,0
Migraine,migraine,15496,135,Thal MDm L,,,,0,0,0
Migraine,migraine,15496,136,Thal MDm R,,,,0,0,0
Migraine,migraine,15496,137,Thal MDl L,0.4976923702921475,0.5146635646841664,0.4938472956118593,167,41,167
Migraine,migraine,15496,139,Thal LGN L,0.4898511570657165,0.479262985551017,0.4905183902366781,167,41,167
Migraine,migraine,15496,140,Thal LGN R,,,,0,0,0
Migraine,migraine,15496,141,Thal MGN L,,,,0,0,0
Migraine,migraine,15496,143,Thal PuI L,,,,0,0,0
Migraine,migraine,15496,144,Thal PuI R,,,,0,0,0
Migraine,migraine,15496,145,Thal PuM L,,,,0,0,0
Migraine,migraine,15496,146,Thal PuM R,,,,0,0,0
Migraine,migraine,15496,147,Thal PuA L,,,,0,0,0
Migraine,migraine,15496,148,Thal PuA R,,,,0,0,0
Migraine,migraine,15496,153,ACC pre L,,,,0,0,0
Migraine,migraine,15496,154,ACC pre R,,,,0,0,0
Migraine,migraine,15496,155,ACC sup L,0.5128993066630201,0.5273663578066489,0.5162090518114029,167,41,167
Migraine,migraine,15496,156,ACC sup R,,,,0,0,0
Migraine,migraine,15496,157,N Acc L,0.520463247254587,0.5221141713711356,0.531621217761896,167,41,167
Migraine,migraine,15496,158,N Acc R,,,,0,0,0
Migraine,migraine,15496,161,SN pc L,0.5006540990766839,0.5316468566722983,0.5195467262429305,167,41,167
Migraine,migraine,15496,163,SN pr L,0.549531171734852,0.6204067598243418,0.589998893552902,167,41,167
Migraine,migraine,15496,164,SN pr R,,,,0,0,0
Migraine,migraine,15496,165,Red N L,,,,0,0,0
Migraine,migraine,15496,166,Red N R,,,,0,0,0
Migraine,migraine,15496,167,LC L,0.47018765737812057,0.4568590407958903,0.47473910335175556,167,41,167
Migraine,migraine,15496,168,LC R,,,,0,0,0
Migraine,migraine,15496,169,Raphe D,,,,0,0,0
Migraine,migraine,15496,170,Raphe M,,,,0,0,0
Migraine,migraine,15697,1,Precentral L,0.4992504563918296,0.4936814706607984,0.49596573665093496,167,41,167
Migraine,migraine,15697,2,Precentral R,,,,0,0,0
Migraine,migraine,15697,3,Frontal Sup 2 L,0.4780462021894695,0.48658388303284067,0.4774915047336821,167,41,167
Migraine,migraine,15697,4,Frontal Sup 2 R,,,,0,0,0
Migraine,migraine,15697,5,Frontal Mid 2 L,0.5066157528467291,0.5176686155706413,0.5071735162583982,167,41,167
Migraine,migraine,15697,6,Frontal Mid 2 R,,,,0,0,0
Migraine,migraine,15697,7,Frontal Inf Oper L,0.43503977308153335,0.4284452890109665,0.42523525078130475,167,41,167
Migraine,migraine,15697,8,Frontal Inf Oper R,,,,0,0,0
Migraine,migraine,15697,9,Frontal Inf Tri L,0.5404410275336815,0.541473957543897,0.5407662262880584,167,41,167
Migraine,migraine,15697,10,Frontal Inf Tri R,,,,0,0,0
Migraine,migraine,15697,11,Frontal Inf Orb 2 L,0.5193237978729482,0.5508853779123722,0.530887156144557,167,41,167
Migraine,migraine,15697,12,Frontal Inf Orb 2 R,,,,0,0,0
